0012406456474;São Paulo;SP;JET;16.63;3
0012406456474;São Paulo;SP;DLO;12.18;1
0012406456474;São Paulo;SP;DAY;31.19;1
0012406739459;Suzano;SP;JET;11.74;5
0012406739459;Suzano;SP;DLO;13.38;4
0012406387443;Florianópolis;SC;JET;10.05;2
0012406387443;Florianópolis;SC;DLO;16.03;4
0012406387443;Florianópolis;SC;RSU;9.88;3
0012406387443;Florianópolis;SC;DAY;24.1;2
0012406387443;Florianópolis;SC;BAU;37.29;1
0012406830270;Porto Alegre;RS;JET;11.69;3
0012406830270;Porto Alegre;RS;RSU;9.9;4
0012406830270;Porto Alegre;RS;DAY;38.68;2
0012406830270;Porto Alegre;RS;BAU;39.85;1
0012406745133;Juiz de Fora;MG;JET;10.38;6
0012406745133;Juiz de Fora;MG;DLO;14.41;5
0012406314239;Atibaia;SP;JET;14.92;6
0012406314239;Atibaia;SP;DLO;15.1;5
0012406596825;Osasco;SP;JET;11.08;4
0012406596825;Osasco;SP;DLO;8.82;1
0012406596825;Osasco;SP;DAY;23.81;1
0012406160014;Porto Alegre;RS;JET;11.83;3
0012406160014;Porto Alegre;RS;RSU;9.94;4
0012406160014;Porto Alegre;RS;DAY;38.74;2
0012406160014;Porto Alegre;RS;BAU;39.87;1
0012406199907;São José dos Campos;SP;JET;10.91;4
0012406199907;São José dos Campos;SP;DLO;12.84;3
0012406379807;Taiobeiras;MG;JET;11.62;10
0012406379807;Taiobeiras;MG;DLO;15.39;9
0012406140578;Teixeira de Freitas;BA;JET;14.89;9
0012406140578;Teixeira de Freitas;BA;DLO;19.37;8
0012406800600;Santana de Parnaíba;SP;JET;11.03;4
0012406800600;Santana de Parnaíba;SP;DLO;8.63;2
0012406184603;Nova Erechim;SC;JET;12.86;6
0012406184603;Nova Erechim;SC;DLO;19.04;8
0012406184603;Nova Erechim;SC;RSU;10.9;5
0012406184603;Nova Erechim;SC;BAU;44.67;1
0012406647536;Santo André;SP;JET;10.03;3
0012406647536;Santo André;SP;DLO;12.27;2
0012406647536;Santo André;SP;DAY;23.32;1
0012406104517;Caruaru;PE;JET;13.96;9
0012406104517;Caruaru;PE;DLO;19.33;8
0012406282446;Rio de Janeiro;RJ;JET;11.08;4
0012406282446;Rio de Janeiro;RJ;DLO;14.61;3
0012406282446;Rio de Janeiro;RJ;DAY;40.56;2
0012406272244;Brasília;DF;JET;12.09;5
0012406272244;Brasília;DF;DLO;16.67;4
0012406748729;Belo Horizonte;MG;JET;11.83;5
0012406748729;Belo Horizonte;MG;DLO;14.72;4
0012406748729;Belo Horizonte;MG;DAY;53.41;2
0012406475052;Biritinga;BA;JET;13.98;10
0012406475052;Biritinga;BA;DLO;19.1;9
0012406248082;Goiânia;GO;JET;11.4;6
0012406248082;Goiânia;GO;DLO;17.11;5
0012406248082;Goiânia;GO;DAY;63.06;3
0012406681356;Uruaçu;GO;JET;23.18;18
0012406681356;Uruaçu;GO;DLO;30.84;16
0012406421052;Nova Maringá;MT;JET;14.94;12
0012406421052;Nova Maringá;MT;DLO;20.88;11
0012406463166;Ilhabela;SP;JET;12.31;6
0012406463166;Ilhabela;SP;DLO;13.94;5
0012406278222;São Pedro;MS;DLO;18.12;9
0012406022390;Coronel Fabriciano;MG;JET;10.43;7
0012406022390;Coronel Fabriciano;MG;DLO;14.03;6
0012406417935;Brasília;DF;JET;12.09;6
0012406417935;Brasília;DF;DLO;16.67;5
0012406340199;Magé;RJ;JET;11.83;7
0012406340199;Magé;RJ;DLO;15.14;6
0012406600057;Atibaia;SP;JET;10.81;6
0012406600057;Atibaia;SP;DLO;12.75;5
0012406993434;Lauro de Freitas;BA;JET;14.79;9
0012406993434;Lauro de Freitas;BA;DLO;19.28;8
0012406931606;Leme;SP;JET;10.81;6
0012406931606;Leme;SP;DLO;12.75;5
0012406455981;Alta Floresta;MT;JET;15;12
0012406455981;Alta Floresta;MT;DLO;20.16;11
0012406857681;Curitiba;PR;JET;8.93;3
0012406857681;Curitiba;PR;DLO;13.41;3
0012406857681;Curitiba;PR;RSU;9.52;4
0012406857681;Curitiba;PR;DAY;17.01;1
0012406857681;Curitiba;PR;BAU;37.42;1
0012406882222;São Paulo;SP;JET;10.72;3
0012406882222;São Paulo;SP;DLO;8.33;1
0012406882222;São Paulo;SP;DAY;23.61;1
0012406997544;São José dos Campos;SP;JET;9.56;5
0012406997544;São José dos Campos;SP;DLO;12;4
0012406483062;Campinas;SP;JET;10.77;4
0012406483062;Campinas;SP;DLO;12.57;3
0012406483062;Campinas;SP;DAY;34.22;1
0012406756556;Angra dos Reis;RJ;JET;10.79;6
0012406756556;Angra dos Reis;RJ;DLO;14.77;5
0012406580364;São Paulo;SP;JET;10.43;3
0012406580364;São Paulo;SP;DLO;8.63;2
0012406580364;São Paulo;SP;DAY;23.49;1
0012406486475;São Paulo;SP;JET;11.75;3
0012406486475;São Paulo;SP;DLO;8.63;1
0012406486475;São Paulo;SP;DAY;23.91;1
0012406001236;Ibiporã;PR;JET;12.26;6
0012406001236;Ibiporã;PR;DLO;14.82;6
0012406001236;Ibiporã;PR;RSU;10.22;5
0012406001236;Ibiporã;PR;BAU;44.26;1
0012406658040;Belo Jardim;PE;JET;17.41;11
0012406658040;Belo Jardim;PE;DLO;25.48;10
0012406324586;Brasília;DF;JET;10.9;5
0012406324586;Brasília;DF;DLO;15.69;4
0012406793608;Curitiba;PR;JET;10.14;3
0012406793608;Curitiba;PR;DLO;14.72;3
0012406793608;Curitiba;PR;RSU;9.85;4
0012406793608;Curitiba;PR;DAY;17.51;1
0012406793608;Curitiba;PR;BAU;37.56;1
0012406500279;Joinville;SC;JET;8.97;2
0012406500279;Joinville;SC;DLO;16.3;4
0012406500279;Joinville;SC;RSU;10.37;5
0012406500279;Joinville;SC;DAY;10.55;1
0012406500279;Joinville;SC;BAU;44.44;1
0012406445503;Leme;SP;JET;14.55;6
0012406445503;Leme;SP;DLO;14.94;5
0012406796545;São Bernardo do Campo;SP;JET;9.41;4
0012406796545;São Bernardo do Campo;SP;DLO;11.94;3
0012406796545;São Bernardo do Campo;SP;DAY;23.14;1
0012406250419;São Paulo;SP;JET;9.37;3
0012406250419;São Paulo;SP;DLO;8.27;2
0012406250419;São Paulo;SP;DAY;23.14;1
0012406035871;Rio de Janeiro;RJ;JET;11.95;4
0012406035871;Rio de Janeiro;RJ;DLO;14.97;3
0012406035871;Rio de Janeiro;RJ;DAY;40.91;2
0012406106763;Guarulhos;SP;JET;9.41;4
0012406106763;Guarulhos;SP;DLO;8.27;3
0012406106763;Guarulhos;SP;DAY;23.14;1
0012406627112;Pedro Leopoldo;MG;JET;10.87;7
0012406627112;Pedro Leopoldo;MG;DLO;14.59;6
0012406957030;Volta Redonda;RJ;JET;9.21;6
0012406957030;Volta Redonda;RJ;DLO;13.35;5
0012406550083;São Paulo;SP;JET;14.57;4
0012406550083;São Paulo;SP;DLO;15;3
0012406515716;São Paulo;SP;JET;9.37;3
0012406515716;São Paulo;SP;DLO;7.85;1
0012406515716;São Paulo;SP;DAY;23.14;1
0012406932221;Rio de Janeiro;RJ;JET;9.24;4
0012406932221;Rio de Janeiro;RJ;DLO;13.1;3
0012406932221;Rio de Janeiro;RJ;DAY;40.14;2
0012406190901;Indaial;SC;JET;12.13;3
0012406190901;Indaial;SC;DLO;18.94;5
0012406190901;Indaial;SC;RSU;10.83;2
0012406190901;Indaial;SC;DAY;11.21;1
0012406190901;Indaial;SC;BAU;44.64;1
0012406027269;Indaiatuba;SP;JET;9.66;5
0012406027269;Indaiatuba;SP;DLO;11.95;4
0012406892989;São José do Barreiro;SP;JET;12.31;6
0012406892989;São José do Barreiro;SP;DLO;13.94;5
0012406298434;Contagem;MG;JET;9.76;6
0012406298434;Contagem;MG;DLO;13.81;5
0012406175495;João Pessoa;PB;JET;13.24;9
0012406175495;João Pessoa;PB;DLO;19.98;8
0012406475154;São Paulo;SP;JET;16.73;3
0012406475154;São Paulo;SP;DLO;13.09;1
0012406475154;São Paulo;SP;DAY;30.92;1
0012406624838;São Paulo;SP;JET;9.84;3
0012406624838;São Paulo;SP;DLO;12.21;2
0012406624838;São Paulo;SP;DAY;23.25;1
0012406389644;Brasília;DF;JET;16.71;5
0012406389644;Brasília;DF;DLO;20.49;4
0012406715288;Almirante Tamandaré;PR;JET;9.87;4
0012406715288;Almirante Tamandaré;PR;DLO;14.01;4
0012406715288;Almirante Tamandaré;PR;RSU;10.06;5
0012406715288;Almirante Tamandaré;PR;DAY;39.65;2
0012406715288;Almirante Tamandaré;PR;BAU;44.19;1
0012406602333;Guarapari;ES;JET;10.42;7
0012406602333;Guarapari;ES;DLO;14.3;6
0012406349430;São Bernardo do Campo;SP;JET;11.11;4
0012406349430;São Bernardo do Campo;SP;DLO;13.19;3
0012406505508;Florianópolis;SC;JET;11.79;2
0012406505508;Florianópolis;SC;DLO;17.46;4
0012406505508;Florianópolis;SC;RSU;10.17;3
0012406505508;Florianópolis;SC;DAY;24.51;2
0012406505508;Florianópolis;SC;BAU;37.41;1
0012406378427;Panorama;SP;JET;13.44;7
0012406378427;Panorama;SP;DLO;15.28;6
0012406472823;Pinheiros;ES;JET;14.31;9
0012406472823;Pinheiros;ES;DLO;16.67;8
0012406841374;Curitiba;PR;JET;9.49;3
0012406841374;Curitiba;PR;DLO;14.15;3
0012406841374;Curitiba;PR;RSU;9.74;4
0012406841374;Curitiba;PR;DAY;17.34;1
0012406841374;Curitiba;PR;BAU;37.51;1
0012406364418;Canoas;RS;RSU;10.5;5
0012406364418;Canoas;RS;DAY;53.51;2
0012406364418;Canoas;RS;BAU;47.79;1
0012406636532;São José dos Campos;SP;JET;11.64;4
0012406636532;São José dos Campos;SP;DLO;13.41;3
0012406779032;Guarapuava;PR;JET;12.41;5
0012406779032;Guarapuava;PR;DLO;16.4;5
0012406779032;Guarapuava;PR;RSU;10.61;5
0012406779032;Guarapuava;PR;BAU;44.43;1
0012406157546;Nilópolis;RJ;JET;11.68;6
0012406157546;Nilópolis;RJ;DLO;14.92;5
0012406173180;Araucária;PR;JET;10.64;4
0012406173180;Araucária;PR;DLO;14.92;4
0012406173180;Araucária;PR;RSU;10.39;5
0012406173180;Araucária;PR;DAY;31.34;2
0012406173180;Araucária;PR;BAU;44.33;1
0012406359071;Diadema;SP;JET;10.27;4
0012406359071;Diadema;SP;DLO;12.27;3
0012406359071;Diadema;SP;DAY;23.32;1
0012406554721;Maringá;PR;JET;9.46;5
0012406554721;Maringá;PR;DLO;14.58;5
0012406554721;Maringá;PR;RSU;10.34;5
0012406554721;Maringá;PR;BAU;44.31;1
0012406510280;Marataízes;ES;JET;12.6;9
0012406510280;Marataízes;ES;DLO;15.37;8
0012406844587;Antonina;PR;JET;14.91;7
0012406844587;Antonina;PR;DLO;16.12;7
0012406844587;Antonina;PR;RSU;10.5;5
0012406844587;Antonina;PR;BAU;44.38;2
0012406705095;Mossoró;RN;JET;14.41;13
0012406705095;Mossoró;RN;DLO;20.96;12
0012406330948;Salvador;BA;JET;12.62;8
0012406330948;Salvador;BA;DLO;17.58;7
0012406068961;Barra Mansa;RJ;JET;15.66;6
0012406068961;Barra Mansa;RJ;DLO;17.19;5
0012406004182;Piúma;ES;JET;14.39;9
0012406004182;Piúma;ES;DLO;17.74;8
0012406928574;Salvador;BA;JET;11.64;7
0012406928574;Salvador;BA;DLO;17.48;6
0012406339357;Fortaleza;CE;JET;15;9
0012406339357;Fortaleza;CE;DLO;23.67;8
0012406028735;Cotia;SP;JET;10.55;4
0012406028735;Cotia;SP;DLO;12.9;3
0012406204200;Rio de Janeiro;RJ;JET;10.46;4
0012406204200;Rio de Janeiro;RJ;DLO;14.44;3
0012406204200;Rio de Janeiro;RJ;DAY;40.49;2
0012406939663;Brasília;DF;JET;15.75;5
0012406939663;Brasília;DF;DLO;19.1;4
0012406762707;São Paulo;SP;JET;11.75;3
0012406762707;São Paulo;SP;DLO;9.05;2
0012406762707;São Paulo;SP;DAY;23.91;1
0012406327015;Contagem;MG;JET;13.64;5
0012406327015;Contagem;MG;DLO;17.36;4
0012406246568;Barreiros;PE;JET;15.2;10
0012406246568;Barreiros;PE;DLO;23.94;9
0012406448305;Sete Lagoas;MG;JET;11.64;6
0012406448305;Sete Lagoas;MG;DLO;14.83;5
0012406023929;Conselheiro Lafaiete;MG;JET;19.79;7
0012406023929;Conselheiro Lafaiete;MG;DLO;23.71;6
0012406633368;São Paulo;SP;JET;11.08;3
0012406633368;São Paulo;SP;DLO;8.65;1
0012406633368;São Paulo;SP;DAY;23.64;1
0012406809785;Palhoça;SC;JET;10.59;2
0012406809785;Palhoça;SC;DLO;17.89;4
0012406809785;Palhoça;SC;RSU;10.76;4
0012406809785;Palhoça;SC;DAY;24.41;2
0012406809785;Palhoça;SC;BAU;44.61;1
0012406036283;Salvador;BA;JET;21.78;7
0012406036283;Salvador;BA;DLO;29.75;6
0012406655687;Poá;SP;JET;19.62;5
0012406655687;Poá;SP;DLO;20.45;4
0012406123474;Guarulhos;SP;JET;14.71;3
0012406123474;Guarulhos;SP;DLO;10.85;3
0012406123474;Guarulhos;SP;DAY;24.8;1
0012406823898;Contagem;MG;JET;19.96;5
0012406823898;Contagem;MG;DLO;23.74;4
0012406995164;Alvorada;RS;JET;14.72;5
0012406995164;Alvorada;RS;RSU;10.78;5
0012406995164;Alvorada;RS;DAY;53.93;2
0012406995164;Alvorada;RS;BAU;47.91;1
0012406702437;Joanópolis;SP;JET;13.98;6
0012406702437;Joanópolis;SP;DLO;15.76;5
0012406311132;São Paulo;SP;JET;11.75;3
0012406311132;São Paulo;SP;DLO;8.63;1
0012406311132;São Paulo;SP;DAY;23.91;1
0012406905013;São Paulo;SP;JET;10.72;3
0012406905013;São Paulo;SP;DLO;8.33;1
0012406905013;São Paulo;SP;DAY;23.61;1
0012406026053;Rio de Janeiro;RJ;JET;10.28;4
0012406026053;Rio de Janeiro;RJ;DLO;13.73;3
0012406026053;Rio de Janeiro;RJ;DAY;40.49;2
0012406782450;Cuiabá;MT;JET;11.64;9
0012406782450;Cuiabá;MT;DLO;18.24;8
0012406664512;Rio de Janeiro;RJ;JET;10.76;5
0012406664512;Rio de Janeiro;RJ;DLO;14.56;4
0012406529458;Coronel Fabriciano;MG;JET;11.47;7
0012406529458;Coronel Fabriciano;MG;DLO;15.1;6
0012406130326;Petrópolis;RJ;JET;9.68;6
0012406130326;Petrópolis;RJ;DLO;13.69;5
0012406417740;Sete Lagoas;MG;JET;9.76;6
0012406417740;Sete Lagoas;MG;DLO;13.73;5
0012406032616;Cajamar;SP;JET;10.75;4
0012406032616;Cajamar;SP;DLO;13.09;3
0012406382285;Pedra Azul;MG;JET;12.41;9
0012406382285;Pedra Azul;MG;DLO;16.36;8
0012406890474;São Paulo;SP;JET;9.23;3
0012406890474;São Paulo;SP;DLO;7.79;1
0012406890474;São Paulo;SP;DAY;23.08;1
0012406531729;Foz do Iguaçu;PR;JET;8.86;7
0012406531729;Foz do Iguaçu;PR;DLO;13.29;7
0012406531729;Foz do Iguaçu;PR;RSU;9.95;5
0012406531729;Foz do Iguaçu;PR;BAU;44.14;1
0012406775087;Magé;RJ;JET;9.98;7
0012406775087;Magé;RJ;DLO;13.81;6
0012406293222;Lauro de Freitas;BA;JET;13.34;9
0012406293222;Lauro de Freitas;BA;DLO;17.13;8
0012406942539;Arame;MA;JET;16.15;22
0012406942539;Arame;MA;DLO;23.76;21
0012406673794;Brasília;DF;JET;11.47;5
0012406673794;Brasília;DF;DLO;15.93;4
0012406318867;São Paulo;SP;JET;9.3;3
0012406318867;São Paulo;SP;DLO;7.82;1
0012406318867;São Paulo;SP;DAY;23.11;1
0012406314228;Itatiba;SP;JET;14.34;6
0012406314228;Itatiba;SP;DLO;14.86;5
0012406679729;São Paulo;SP;JET;11.9;4
0012406679729;São Paulo;SP;DAY;23.98;1
0012406877141;São Bernardo do Campo;SP;JET;10.55;3
0012406877141;São Bernardo do Campo;SP;DLO;12.69;2
0012406877141;São Bernardo do Campo;SP;DAY;23.59;1
0012406713076;Teresina;PI;JET;13.83;10
0012406713076;Teresina;PI;DLO;19.99;9
0012406667277;Caçapava;SP;JET;10.24;5
0012406667277;Caçapava;SP;DLO;12.44;4
0012406181165;Brasília;DF;JET;9.71;6
0012406181165;Brasília;DF;DLO;15.01;5
0012406088810;Ubatuba;SP;JET;10.95;6
0012406088810;Ubatuba;SP;DLO;13.56;5
0012406390771;Santa Helena;PR;JET;19.15;9
0012406390771;Santa Helena;PR;DLO;18.01;9
0012406390771;Santa Helena;PR;RSU;11.26;5
0012406390771;Santa Helena;PR;BAU;44.7;2
0012406616761;Piracicaba;SP;JET;10.03;5
0012406616761;Piracicaba;SP;DLO;12.27;4
0012406893312;Maricá;RJ;JET;10.15;7
0012406893312;Maricá;RJ;DLO;13.95;6
0012406769478;Palmas;TO;JET;16.31;9
0012406769478;Palmas;TO;DLO;20.04;8
0012406264573;Rio de Janeiro;RJ;JET;9.13;4
0012406264573;Rio de Janeiro;RJ;DLO;13.06;3
0012406264573;Rio de Janeiro;RJ;DAY;40.1;2
0012406680267;Belo Horizonte;MG;JET;9;5
0012406680267;Belo Horizonte;MG;DLO;12.83;4
0012406680267;Belo Horizonte;MG;DAY;52.6;2
0012406510350;Belo Horizonte;MG;JET;10.17;4
0012406510350;Belo Horizonte;MG;DLO;13.5;3
0012406510350;Belo Horizonte;MG;DAY;53;2
0012406846685;São José dos Campos;SP;JET;10.18;4
0012406846685;São José dos Campos;SP;DLO;12.33;3
0012406262948;Belo Horizonte;MG;JET;10.34;5
0012406262948;Belo Horizonte;MG;DLO;14.2;4
0012406262948;Belo Horizonte;MG;DAY;52.99;2
0012406058591;Altamira;PA;JET;29.37;17
0012406058591;Altamira;PA;DLO;36.05;16
0012406320342;Barretos;SP;JET;11.99;5
0012406320342;Barretos;SP;DLO;13.52;4
0012406245123;Rio Branco;AC;JET;19.04;13
0012406245123;Rio Branco;AC;DLO;26.71;12
0012406598556;São Paulo;SP;JET;10.95;3
0012406598556;São Paulo;SP;DLO;8.78;1
0012406598556;São Paulo;SP;DAY;23.77;1
0012406000832;Feira de Santana;BA;JET;13.84;7
0012406000832;Feira de Santana;BA;DLO;17.12;6
0012406511504;Cianorte;PR;JET;9.58;6
0012406511504;Cianorte;PR;DLO;13.67;6
0012406511504;Cianorte;PR;RSU;10.03;5
0012406511504;Cianorte;PR;BAU;44.18;1
0012406762713;Ribeirão Pires;SP;JET;11.76;5
0012406762713;Ribeirão Pires;SP;DLO;13.43;4
0012406351925;Salvador;BA;JET;12.34;7
0012406351925;Salvador;BA;DLO;17.77;6
0012406238060;São José dos Campos;SP;JET;10.76;4
0012406238060;São José dos Campos;SP;DLO;12.57;3
0012406276286;São Pedro da Aldeia;RJ;JET;10.95;7
0012406276286;São Pedro da Aldeia;RJ;DLO;15.38;6
0012406225468;Petrópolis;RJ;JET;10.91;6
0012406225468;Petrópolis;RJ;DLO;14.82;5
0012406290748;Sorocaba;SP;JET;10.6;4
0012406290748;Sorocaba;SP;DLO;13.02;3
0012406897884;Taubaté;SP;JET;10.7;5
0012406897884;Taubaté;SP;DLO;12.45;4
0012406608110;Guarulhos;SP;JET;11.04;3
0012406608110;Guarulhos;SP;DLO;9.23;3
0012406608110;Guarulhos;SP;DAY;23.79;1
0012406330902;São Mateus;ES;JET;11.07;9
0012406330902;São Mateus;ES;DLO;14.7;8
0012406739082;Curitiba;PR;JET;12.04;3
0012406739082;Curitiba;PR;DLO;17.42;3
0012406739082;Curitiba;PR;RSU;11.48;4
0012406739082;Curitiba;PR;DAY;22.51;1
0012406739082;Curitiba;PR;BAU;37.84;1
0012406089025;Gramado;RS;JET;16.16;5
0012406089025;Gramado;RS;RSU;11.78;5
0012406089025;Gramado;RS;BAU;47.92;2
0012406698293;São Paulo;SP;JET;10.48;3
0012406698293;São Paulo;SP;DLO;8.65;2
0012406698293;São Paulo;SP;DAY;23.52;1
0012406880551;Belo Horizonte;MG;JET;11.83;5
0012406880551;Belo Horizonte;MG;DLO;14.72;4
0012406880551;Belo Horizonte;MG;DAY;53.41;2
0012406846356;Rio de Janeiro;RJ;JET;11.95;5
0012406846356;Rio de Janeiro;RJ;DLO;14.97;4
0012406224819;Garuva;SC;JET;15.35;3
0012406224819;Garuva;SC;DLO;23.69;5
0012406224819;Garuva;SC;RSU;13.42;5
0012406224819;Garuva;SC;DAY;15.28;1
0012406224819;Garuva;SC;BAU;44.87;2
0012406204323;Duque de Caxias;RJ;JET;13.41;5
0012406204323;Duque de Caxias;RJ;DLO;16.25;4
0012406204323;Duque de Caxias;RJ;DAY;57.61;3
0012406298258;Ubatuba;SP;JET;12.73;6
0012406298258;Ubatuba;SP;DLO;14.94;5
0012406569730;Belo Horizonte;MG;JET;11.83;4
0012406569730;Belo Horizonte;MG;DLO;14.72;3
0012406569730;Belo Horizonte;MG;DAY;53.41;2
0012406898705;Brasília;DF;JET;12.22;5
0012406898705;Brasília;DF;DLO;17.01;4
0012406050884;Salvador;BA;JET;13.44;8
0012406050884;Salvador;BA;DLO;18.76;7
0012406225093;Barra do Piraí;RJ;JET;12.97;7
0012406225093;Barra do Piraí;RJ;DLO;16.98;6
0012406647234;Sorocaba;SP;JET;15.55;4
0012406647234;Sorocaba;SP;DLO;16.84;3
0012406147394;Dourados;MS;JET;15.7;10
0012406147394;Dourados;MS;DLO;19.51;9
0012406108341;Caratinga;MG;JET;13.21;7
0012406108341;Caratinga;MG;DLO;16.12;6
0012406010685;Palmeira;PR;JET;17.08;6
0012406010685;Palmeira;PR;DLO;17.16;6
0012406010685;Palmeira;PR;RSU;10.7;5
0012406010685;Palmeira;PR;BAU;44.46;2
0012406514361;Barueri;SP;JET;12.31;3
0012406514361;Barueri;SP;DLO;9.05;1
0012406514361;Barueri;SP;DAY;24.03;1
0012406334248;São Paulo;SP;JET;9.94;4
0012406334248;São Paulo;SP;DLO;8.01;1
0012406334248;São Paulo;SP;DAY;23.29;1
0012406670755;Antas;BA;JET;17.51;10
0012406670755;Antas;BA;DLO;22.76;9
0012406320854;São Paulo;SP;JET;10.43;3
0012406320854;São Paulo;SP;DLO;8.21;1
0012406320854;São Paulo;SP;DAY;23.49;1
0012406604214;Desterro do Melo;MG;JET;11.82;8
0012406604214;Desterro do Melo;MG;DLO;15.86;7
0012406951404;Paracambi;RJ;JET;10.57;7
0012406951404;Paracambi;RJ;DLO;14.54;6
0012406961732;Rio de Janeiro;RJ;JET;10.53;4
0012406961732;Rio de Janeiro;RJ;DLO;13.83;3
0012406961732;Rio de Janeiro;RJ;DAY;40.59;2
0012406443591;Indaiatuba;SP;JET;11.87;5
0012406443591;Indaiatuba;SP;DLO;13.4;4
0012406608917;São Paulo;SP;JET;10.56;3
0012406608917;São Paulo;SP;DLO;8.33;1
0012406608917;São Paulo;SP;DAY;23.61;1
0012406511047;Itamarandiba;MG;JET;13.11;9
0012406511047;Itamarandiba;MG;DLO;16.74;8
0012406756716;Rio de Janeiro;RJ;JET;11.77;4
0012406756716;Rio de Janeiro;RJ;DLO;15.19;3
0012406756716;Rio de Janeiro;RJ;DAY;40.84;2
0012406876819;Canavieiras;BA;JET;20.25;10
0012406876819;Canavieiras;BA;DLO;24.73;9
0012406544704;Bom Despacho;MG;JET;14.71;7
0012406544704;Bom Despacho;MG;DLO;17.16;6
0012406222303;Jundiaí;SP;JET;11.53;5
0012406222303;Jundiaí;SP;DLO;13.06;4
0012406327588;Guarapari;ES;JET;11.41;7
0012406327588;Guarapari;ES;DLO;14.7;6
0012406169781;Criciúma;SC;JET;10.72;3
0012406169781;Criciúma;SC;DLO;18;5
0012406169781;Criciúma;SC;RSU;10.83;5
0012406169781;Criciúma;SC;BAU;44.64;1
0012406238970;Pinhais;PR;JET;10.57;3
0012406238970;Pinhais;PR;DLO;14.86;3
0012406238970;Pinhais;PR;RSU;10.35;4
0012406238970;Pinhais;PR;DAY;19.28;1
0012406238970;Pinhais;PR;BAU;44.31;1
0012406396709;São Paulo;SP;JET;10.27;3
0012406396709;São Paulo;SP;DLO;8.93;2
0012406396709;São Paulo;SP;DAY;23.49;1
0012406297112;Juiz de Fora;MG;JET;10.37;6
0012406297112;Juiz de Fora;MG;DLO;14.7;5
0012406846934;Santo André;SP;JET;22.19;3
0012406846934;Santo André;SP;DLO;21.43;2
0012406846934;Santo André;SP;DAY;32.8;1
0012406668093;Vitória da Conquista;BA;JET;14.31;9
0012406668093;Vitória da Conquista;BA;DLO;18.85;8
0012406325164;Presidente Prudente;SP;JET;17.1;5
0012406325164;Presidente Prudente;SP;DLO;17.41;4
0012406401356;Florianópolis;SC;JET;16.58;2
0012406401356;Florianópolis;SC;DLO;21.6;4
0012406401356;Florianópolis;SC;RSU;12.05;3
0012406401356;Florianópolis;SC;DAY;27.24;2
0012406401356;Florianópolis;SC;BAU;37.78;1
0012406151439;Arcos;MG;DLO;17.58;6
0012406600105;Bom Despacho;MG;JET;18.54;7
0012406600105;Bom Despacho;MG;DLO;19.98;6
0012406265882;Belo Horizonte;MG;JET;15.08;4
0012406265882;Belo Horizonte;MG;DLO;16.44;3
0012406265882;Belo Horizonte;MG;DAY;56.43;2
0012406241144;Campos dos Goytacazes;RJ;JET;18.2;6
0012406241144;Campos dos Goytacazes;RJ;DLO;20.41;5
0012406775511;Jaraguá do Sul;SC;JET;11.67;3
0012406775511;Jaraguá do Sul;SC;DLO;19.2;5
0012406775511;Jaraguá do Sul;SC;RSU;10.95;5
0012406775511;Jaraguá do Sul;SC;DAY;11.38;1
0012406775511;Jaraguá do Sul;SC;BAU;44.69;1
0012406038695;Belo Horizonte;MG;JET;11.16;4
0012406038695;Belo Horizonte;MG;DLO;14.74;3
0012406038695;Belo Horizonte;MG;DAY;53.14;2
0012406351336;Rio de Janeiro;RJ;JET;10.86;4
0012406351336;Rio de Janeiro;RJ;DLO;14.3;3
0012406351336;Rio de Janeiro;RJ;DAY;40.65;2
0012406693085;Bento Gonçalves;RS;JET;13.34;5
0012406693085;Bento Gonçalves;RS;RSU;10.5;5
0012406693085;Bento Gonçalves;RS;BAU;47.79;1
0012406757952;Rio de Janeiro;RJ;JET;11.07;4
0012406757952;Rio de Janeiro;RJ;DLO;14.39;3
0012406757952;Rio de Janeiro;RJ;DAY;40.74;2
0012406920415;Maceió;AL;JET;20.35;9
0012406920415;Maceió;AL;DLO;26.73;8
0012406070694;Rio de Janeiro;RJ;JET;12.24;5
0012406070694;Rio de Janeiro;RJ;DLO;15.09;4
0012406283420;Guarulhos;SP;JET;14.46;4
0012406283420;Guarulhos;SP;DLO;14.94;3
0012406283420;Guarulhos;SP;DAY;24.69;1
0012406598658;Caruaru;PE;JET;21.43;9
0012406598658;Caruaru;PE;DLO;28.53;8
0012406775927;Porto Alegre;RS;JET;12.97;4
0012406775927;Porto Alegre;RS;RSU;10.05;4
0012406775927;Porto Alegre;RS;DAY;38.91;2
0012406775927;Porto Alegre;RS;BAU;39.92;1
0012406369516;Caruaru;PE;JET;17.15;9
0012406369516;Caruaru;PE;DLO;24.52;8
0012406785287;Rio Verde;GO;JET;11.21;18
0012406785287;Rio Verde;GO;DLO;16.35;16
0012406332582;São Paulo;SP;JET;11.75;3
0012406332582;São Paulo;SP;DLO;9.05;3
0012406290813;Maracás;BA;JET;17.39;10
0012406290813;Maracás;BA;DLO;21.65;9
0012406052092;Japeri;RJ;JET;11.09;6
0012406052092;Japeri;RJ;DLO;15.21;5
0012406855218;Brasília;DF;JET;12.85;6
0012406855218;Brasília;DF;DLO;17.69;5
0012406362012;Cidade Ocidental;GO;JET;12.69;8
0012406362012;Cidade Ocidental;GO;DLO;18.37;7
0012406529858;Recife;PE;JET;13.3;7
0012406529858;Recife;PE;DLO;20.04;6
0012406277476;Lontras;SC;JET;14.52;4
