0012406297922;Montes Claros;MG;JET;9.33;7
0012406269085;Divinópolis;MG;JET;11.2;6
0012406243270;Bom Despacho;MG;JET;10.36;7
0012406426937;Sumaré;SP;JET;10.27;5
0012406712823;Balneário Camboriú;SC;JET;8.91;2
0012406698117;Goiânia;GO;JET;11.1;6
0012406596476;Manaus;AM;JET;18.29;12
0012406519620;Contagem;MG;JET;9.76;5
0012406269789;Itaíba;PE;JET;20.05;22
0012406101053;Pedras de Fogo;PB;JET;15.43;13
0012406249611;Campinas;SP;JET;10.03;4
0012406114921;Chã Grande;PE;JET;15.12;22
0012406042686;Guarulhos;SP;JET;9.74;3
0012406324170;Itapeva;SP;JET;10.89;5
0012406411762;Mogi das Cruzes;SP;JET;9.83;5
0012406615410;São Paulo;SP;JET;9.56;4
0012406334282;Contagem;MG;JET;11.91;5
0012406720925;Jaguaré;ES;JET;11.03;9
0012406248291;Atibaia;SP;JET;11.62;6
0012406487409;Cabo Frio;RJ;JET;9.98;6
0012406659224;Jacareí;SP;JET;11.45;5
0012406352946;São José dos Campos;SP;JET;9.56;4
0012406790740;Itu;SP;JET;9.78;5
0012406323341;Brasília;DF;JET;9.99;5
0012406983624;Cabreúva;SP;JET;10.07;6
0012406912793;Belo Horizonte;MG;JET;9.67;4
0012406913693;Vila Velha;ES;JET;9.2;6
0012406760954;São Paulo;SP;JET;9.27;4
0012406053454;Jaboatão dos Guararapes;PE;JET;12.76;9
0012406177879;Rio de Janeiro;RJ;JET;15.56;5
0012406245556;Contagem;MG;JET;10.38;6
0012406862083;São José dos Campos;SP;JET;12.28;4
0012406260410;Vazante;MG;JET;12.34;8
0012406561801;Maravilha;AL;JET;18.78;22
0012406497857;Ribeirão Preto;SP;JET;10.32;4
0012406172380;Três Corações;MG;JET;15.16;7
0012406304285;Taboão da Serra;SP;JET;10.06;4
0012406881248;Goiânia;GO;JET;10.91;6
0012406436502;Angatuba;SP;JET;11.07;6
0012406443812;Nossa Senhora das Graças;PR;RSU;9.96;5
0012406857239;Santana de Parnaíba;SP;JET;10.32;4
0012406265941;Rio de Janeiro;RJ;JET;9.13;5
0012406626967;São Paulo;SP;JET;9.27;3
0012406079972;São José;SC;RSU;11.15;4
0012406806268;São Paulo;SP;JET;10.75;3
0012406094399;Teresina;PI;JET;21.43;10
0012406012900;Itaúna;MG;JET;10.5;7
0012406998697;Botucatu;SP;JET;10.72;6
0012406202844;Bequimão;MA;JET;15.59;22
0012406668259;Jaboatão dos Guararapes;PE;JET;12.76;8
0012406875609;Porto Alegre;RS;JET;8.79;3
0012406800179;Quatro Barras;PR;RSU;9.99;5
0012406659132;Cametá;PA;JET;19.69;17
0012406774289;Primavera do Leste;MT;JET;18.34;11
0012406715858;São Paulo;SP;JET;9.37;4
0012406920340;Tambaú;SP;JET;13.64;7
0012406732106;São José do Rio Preto;SP;JET;10.25;5
0012406303356;Campo Mourão;PR;JET;9.81;6
0012406821332;Esmeraldas;MG;JET;11.33;7
0012406254992;Ribeirão das Neves;MG;JET;10.61;7
0012406794973;São Paulo;SP;JET;9.7;3
0012406905352;Cachoeirinha;RS;RSU;10.03;4
0012406871355;Porto Alegre;RS;RSU;9.58;4
0012406220022;São José;SC;JET;10.12;2
0012406573857;Nova Serrana;MG;JET;12.23;7
0012406417670;Ribeirão das Neves;MG;JET;10.61;6
0012406630523;Tatuí;SP;JET;9.66;5
0012406552914;Joinville;SC;JET;10.53;2
0012406258435;São Paulo;SP;JET;9.7;4
0012406357362;Taubaté;SP;JET;12.15;5
0012406073576;Brasília;DF;JET;11.53;5
0012406353479;Curitiba;PR;JET;8.69;3
0012406878346;Pindamonhangaba;SP;JET;14.45;6
0012406159409;Bom Jesus do Itabapoana;RJ;JET;10.79;7
0012406978686;Brasília;DF;JET;11.05;5
0012406678109;Rio de Janeiro;RJ;JET;9.56;4
0012406307722;Barra de São Francisco;ES;JET;11.59;9
0012406689393;São Paulo;SP;JET;9.37;3
0012406819641;Brasília;DF;JET;11.75;5
0012406659644;São Benedito;CE;JET;22.22;15
0012406170979;João Pessoa;PB;JET;14.59;9
0012406994275;João Neiva;ES;JET;12.73;9
0012406732509;Colombo;PR;JET;9.32;4
0012406850043;Marechal Deodoro;AL;JET;14.63;12
0012406201193;Governador Valadares;MG;JET;9.96;6
0012406301720;Curitiba;PR;JET;8.83;3
0012406112678;Ribeira do Pombal;BA;JET;14.18;9
0012406066334;Betim;MG;JET;12.67;6
0012406128170;São Paulo;SP;JET;9.37;3
0012406255311;Caçapava do Sul;RS;RSU;10.74;5
0012406526507;São Paulo;SP;JET;9.37;3
0012406099508;Nova Iguaçu;RJ;JET;9.17;6
0012406686100;Belo Horizonte;MG;JET;9.58;4
0012406020097;São Paulo;SP;JET;12.95;3
0012406330941;Itaquaquecetuba;SP;JET;13.19;4
0012406224431;São Paulo;SP;JET;9.7;3
0012406912781;Mogi Mirim;SP;JET;9.73;6
0012406438994;Suzano;SP;JET;11.23;5
0012406718961;Nova Friburgo;RJ;JET;10.62;6
0012406913694;Contagem;MG;JET;8.91;6
0012406224736;Curitiba;PR;JET;8.75;3
0012406638782;Campinas;SP;JET;10.18;4
0012406317867;Birigui;SP;JET;10.32;6
0012406734764;Almirante Tamandaré;PR;RSU;10.23;5
0012406301217;Belo Horizonte;MG;JET;9.95;5
0012406135626;Leme;SP;JET;9.85;6
0012406599446;Monsenhor Paulo;MG;JET;11.02;7
0012406464570;Betim;MG;JET;12.67;6
0012406143620;Itaboraí;RJ;JET;10.44;7
0012406206667;São Paulo;SP;JET;10;3
0012406960701;Atalaia;AL;JET;14.43;22
0012406972580;Olho D'Água do Piauí;PI;JET;15.07;22
0012406525427;Itaboraí;RJ;JET;18.45;7
0012406176224;Tremembé;SP;JET;10.11;6
0012406995821;São José do Rio Preto;SP;JET;9.41;5
0012406077655;Campinas;SP;JET;10.03;4
0012406125417;Rio de Janeiro;RJ;JET;9.09;4
0012406621205;Brasília;DF;JET;11.12;5
0012406927340;Itabirito;MG;JET;11.17;7
0012406742011;Barueri;SP;JET;10.49;4
0012406604258;Linhares;ES;JET;10.27;8
0012406385086;Riachinho;MG;JET;10.52;9
0012406806298;São Gonçalo;RJ;JET;9.35;7
0012406368913;Santo Antônio do Pinhal;SP;JET;10.66;6
0012406288585;Porto Alegre;RS;JET;8.83;3
0012406142072;Guarda-Mor;MG;JET;11.02;8
0012406475572;Brasília;DF;JET;9.78;5
0012406351340;São Paulo;SP;JET;9.27;4
0012406353620;Jundiaí;SP;JET;9.97;5
0012406719188;Inocência;MS;JET;18.77;22
0012406404306;Guarulhos;SP;JET;9.3;3
0012406096944;Americana;SP;JET;10.21;5
0012406724372;São Paulo;SP;JET;10.78;3
0012406124959;Campo Largo;PR;JET;9.92;4
0012406389248;Brasília;DF;JET;11.19;5
0012406614478;Linhares;ES;JET;10.01;8
0012406723505;São Paulo;SP;JET;10;3
0012406369125;Maceió;AL;JET;19.59;9
0012406103191;Paço do Lumiar;MA;JET;16.09;14
0012406409579;Contagem;MG;JET;9.13;5
0012406485796;Araruna;PR;RSU;10.36;5
0012406947731;Salgueiro;PE;JET;15.28;12
0012406473558;Ribeirão Preto;SP;JET;9.3;4
0012406099518;São Paulo;SP;JET;12.14;3
0012406269316;Ribeirão Preto;SP;JET;10.99;4
0012406974774;Rio Claro;SP;JET;10.21;5
0012406859860;Diamantina;MG;JET;10.53;8
0012406893081;Rio de Janeiro;RJ;JET;9.13;5
0012406623687;São José;SC;JET;9.32;2
0012406388269;Brasília;DF;JET;11.53;5
0012406910702;Serra;ES;JET;9.63;7
0012406245862;Belo Horizonte;MG;JET;12.15;4
0012406629892;Praia Grande;SP;JET;12.74;5
0012406335334;Divinópolis;MG;JET;12.06;6
0012406500117;São Bernardo do Campo;SP;JET;10.03;3
0012406489676;Betim;MG;JET;12.06;5
0012406251656;Viçosa;MG;JET;13.21;8
0012406250290;Ibiporã;PR;RSU;10.39;5
0012406788715;Juazeiro do Norte;CE;JET;15.42;14
0012406197263;Rolândia;PR;RSU;10.5;5
0012406006553;Rio de Janeiro;RJ;JET;9.7;4
0012406141514;São Paulo;SP;JET;9.56;3
0012406443617;Recife;PE;JET;12.88;8
0012406048211;São Simão;SP;JET;14.05;5
0012406761096;Corinto;MG;JET;12.62;7
0012406477398;Osasco;SP;JET;15.48;4
0012406705008;Brasília;DF;JET;12.99;5
0012406546325;Jaguariaíva;PR;RSU;10.56;5
0012406193250;Belém;PA;JET;21.33;13
0012406419949;Belo Horizonte;MG;JET;13.18;4
0012406760270;Belo Horizonte;MG;JET;9.28;4
0012406655640;Campinas;SP;JET;11.71;3
0012406367244;Brasília;DF;JET;12.85;5
0012406832817;São Paulo;SP;JET;11.75;3
0012406297239;Osasco;SP;JET;13.51;4
0012406302648;Araucária;PR;RSU;11.09;5
0012406765004;Foz do Iguaçu;PR;RSU;12.47;5
0012406467936;Campinas;SP;JET;9.41;3
0012406063107;Carmópolis de Minas;MG;JET;10.95;8
0012406577633;Rio de Janeiro;RJ;JET;9.69;4
0012406956257;Belford Roxo;RJ;JET;10.2;8
0012406499604;São Simão;SP;JET;10.91;5
0012406650724;Garça;SP;JET;14.02;6
0012406340686;Divinópolis;MG;JET;12.32;6
0012406305011;São Paulo;SP;JET;9.37;3
0012406699047;Cuiabá;MT;JET;11.08;9
0012406826015;Cafezal do Sul;PR;RSU;10.31;5
0012406751723;Rio de Janeiro;RJ;JET;9.24;4
0012406407968;Santos;SP;JET;10.71;4
0012406250449;Barra Mansa;RJ;JET;11.81;6
0012406216979;Piracicaba;SP;JET;9.87;5
0012406130877;Rio de Janeiro;RJ;JET;9.79;5
0012406623705;Rio de Janeiro;RJ;JET;10.28;4
0012406289080;Rio de Janeiro;RJ;JET;11.49;4
0012406380754;Foz do Iguaçu;PR;JET;9.86;7
0012406220216;Belo Horizonte;MG;JET;19.02;4
0012406275692;Macatuba;SP;JET;10.86;6
0012406487167;Porto Velho;RO;JET;18.84;13
0012406757142;São José dos Pinhais;PR;JET;9.41;3
0012406711704;Ipatinga;MG;JET;10.41;6
0012406969130;Timóteo;MG;JET;10.51;7
0012406390957;São Paulo;SP;JET;10.28;3
0012406942850;Sorocaba;SP;JET;9.3;4
0012406815627;Cardoso Moreira;RJ;JET;11.27;7
0012406585139;Barreiras;BA;JET;13.66;10
0012406473717;Campina Grande;PB;JET;14.93;10
0012406196601;São Leopoldo;RS;RSU;10.22;5
0012406070985;Rio de Janeiro;RJ;JET;10.58;4
0012406383720;Livramento;PB;JET;17.13;15
0012406201781;Porto Seguro;BA;JET;14.79;9
0012406352840;São Paulo;SP;JET;10.74;3
0012406194636;Pedro Leopoldo;MG;JET;11.45;7
0012406597948;São Paulo;SP;JET;13.97;3
0012406952942;Varginha;MG;JET;12.67;6
0012406685033;Formosa;GO;JET;14.81;9
0012406046262;São Luís;MA;JET;17.02;12
0012406393818;Osasco;SP;JET;9.56;4
0012406775913;Aracaju;SE;JET;19.53;9
0012406659870;Natal;RN;JET;12.96;9
0012406005154;São Paulo;SP;JET;9.27;3
0012406664902;Patos de Minas;MG;JET;10.99;7
0012406622160;Itabuna;BA;JET;13.71;9
0012406880196;São Caetano do Sul;SP;JET;9.39;3
0012406851521;Governador Valadares;MG;JET;9.25;6
0012406928744;Capelinha;MG;JET;13.8;8
0012406111398;Brasília;DF;JET;19.14;5
0012406033893;Osório;RS;RSU;11.15;5
0012406918119;Rio Branco;AC;JET;22.85;13
0012406973585;Ibirité;MG;JET;10.03;7
0012406198744;Paulo Afonso;BA;JET;13.86;9
0012406801634;Paulínia;SP;JET;12.23;5
0012406259732;Caruaru;PE;JET;15.1;9
0012406914675;Belo Horizonte;MG;JET;9.43;4
0012406217230;Florianópolis;SC;RSU;11.79;3
0012406999082;Curitiba;PR;RSU;9.85;4
0012406053122;Curitiba;PR;JET;8.83;3
0012406549775;Rio de Janeiro;RJ;JET;10.92;4
0012406716697;Foz do Iguaçu;PR;RSU;10.54;5
0012406346334;Pindamonhangaba;SP;JET;14.74;6
0012406833041;Conselheiro Lafaiete;MG;JET;11.09;7
0012406950204;Itaguatins;TO;JET;21.8;22
0012406319220;Anápolis;GO;JET;10.85;9
0012406595775;Águas Lindas de Goiás;GO;JET;15.03;9
0012406422093;Nova Friburgo;RJ;JET;17.24;6
0012406900223;Porto Alegre;RS;RSU;10.17;4
0012406824474;Brasília;DF;JET;11.46;5
0012406077597;Juiz de Fora;MG;JET;11.86;6
0012406388842;Limeira;SP;JET;10.7;5
0012406015001;Rio de Janeiro;RJ;JET;11.95;4
0012406784962;Palmas;TO;JET;17.38;9
0012406489284;Rio de Janeiro;RJ;JET;13.72;5
0012406795054;Valinhos;SP;JET;10.53;5
0012406106917;Feira de Santana;BA;JET;14.18;7
0012406190660;São Paulo;SP;JET;10;3
0012406834850;Datas;MG;JET;13.6;9
0012406387201;São Paulo;SP;JET;10;3
0012406324336;Paulínia;SP;JET;10.38;5
0012406300068;Caxias;MA;JET;17.35;14
0012406858141;Americana;SP;JET;9.63;5
0012406248120;Parnamirim;RN;JET;18.59;11
0012406390113;Duas Barras;RJ;JET;12.63;7
0012406531892;São Caetano do Sul;SP;JET;12.02;3
0012406499274;Cariacica;ES;JET;10.85;6
0012406195144;Assis;SP;JET;12.52;6
0012406222617;Touros;RN;JET;19.07;13
0012406347901;Aracaju;SE;JET;13.44;9
0012406471010;São Jerônimo da Serra;PR;RSU;10.5;5
0012406195264;São Joaquim de Bicas;MG;JET;11.02;7
0012406612398;Aracaju;SE;JET;13.71;8
0012406978048;Boa Vista;RR;JET;19.17;13
0012406278675;Ribeirão Pires;SP;JET;14.72;5
0012406372960;Recife;PE;JET;13.44;7
0012406913067;São Gonçalo;RJ;JET;9.35;8
0012406755801;Volta Redonda;RJ;JET;9.53;6
0012406162605;Curitiba;PR;JET;8.62;3
0012406443729;Rio de Janeiro;RJ;JET;9.41;5
0012406214909;Barreiras;BA;JET;13.91;10
0012406590497;Eunápolis;BA;JET;18.15;10
0012406656771;Brasília;DF;JET;15.75;5
0012406746849;Fortaleza;CE;JET;13.13;9
0012406916075;São Paulo;SP;JET;10.72;3
0012406395602;Eugenópolis;MG;JET;16.13;8
0012406778388;Belo Horizonte;MG;JET;14.06;5
0012406667720;Barueri;SP;JET;11.16;3
0012406494049;Pindamonhangaba;SP;JET;10.09;6
0012406229264;Leme;SP;JET;10.1;6
0012406639561;Brasília;DF;JET;17.41;5
0012406260701;São Paulo;SP;JET;10.43;3
0012406608820;Barra do Garças;MT;JET;15.28;10
0012406902906;Aracaju;SE;JET;19.91;8
0012406974500;Rio de Janeiro;RJ;JET;15.93;4
0012406574057;Santo André;SP;JET;14;3
0012406490856;Curitiba;PR;JET;9.69;3
0012406367838;Arapiraca;AL;JET;14.84;11
0012406997245;São Paulo;SP;JET;10;3
0012406150630;Brasília;DF;JET;11.46;5
0012406370273;Vitória;ES;JET;9.13;6
0012406484925;Caruaru;PE;JET;19.35;9
0012406591403;Campinas;SP;JET;14.1;3
0012406239234;Maceió;AL;JET;14.72;8
0012406499857;Iporá;GO;JET;17.24;18
0012406198631;Ecoporanga;ES;JET;13.98;9
0012406486582;Marília;SP;JET;10.31;5
0012406036352;Formosa;GO;JET;12.69;9
0012406907244;Jaboatão dos Guararapes;PE;JET;13.76;8
0012406367571;São Paulo;SP;JET;14.8;4
0012406467946;Bela Vista de Minas;MG;JET;11.67;8
0012406353750;Salvador;BA;JET;14.37;7
0012406783169;Adolfo;SP;JET;11.52;7
0012406070012;Santos;SP;JET;16.04;4
0012406107409;Camacan;BA;JET;15.15;9
0012406841158;Brasília;DF;JET;13.99;6
0012406492281;Brasília;DF;JET;15.05;5
0012406096952;Mogi Guaçu;SP;JET;14;5
0012406079470;Brasília;DF;JET;12.99;5
0012406771478;Belo Horizonte;MG;JET;11.83;5
0012406673849;Montes Claros;MG;JET;11.35;7
0012406461905;Osasco;SP;JET;13.28;4
0012406772140;Recife;PE;JET;14.35;7
0012406511088;Barroso;MG;JET;12.47;8
0012406786872;Uberlândia;MG;JET;14.11;7
0012406747921;Pontal;SP;JET;11.71;6
0012406863446;Nova Iguaçu;RJ;JET;13.26;7
0012406460785;Trindade;GO;JET;14.63;9
0012406624604;Joinville;SC;RSU;11.04;5
0012406170776;São Paulo;SP;JET;14.84;3
0012406480537;Itamarandiba;MG;JET;11.66;9
0012406809801;Curitiba;PR;JET;8.96;3
0012406761247;Nanuque;MG;JET;18.58;8
0012406628822;São José do Rio Preto;SP;JET;10.5;5
0012406888116;Lajeado;RS;RSU;10.2;5
0012406161790;São José do Rio Preto;SP;JET;21.73;5
0012406893060;Ribeirão Preto;SP;JET;10.47;4
0012406848650;Rio de Janeiro;RJ;JET;10.63;4
0012406251297;São Caetano do Sul;SP;JET;10.72;3
0012406050950;São Luís;MA;JET;14.37;12
0012406295349;Florianópolis;SC;RSU;10.04;3
0012406384936;Brasília;DF;JET;12.01;5
0012406954672;São Bernardo do Campo;SP;JET;10.1;3
0012406378272;Camaçari;BA;JET;13.41;8
0012406058249;Belo Horizonte;MG;JET;10.16;4
0012406080406;Belo Horizonte;MG;JET;10.16;5
0012406607195;São Paulo;SP;JET;9.84;4
0012406055198;Fortaleza;CE;JET;13.32;9
0012406189867;Carapicuíba;SP;JET;9.85;5
0012406466268;Hortolândia;SP;JET;10.11;5
0012406807990;Salto;SP;JET;10.68;5
0012406361619;Linhares;ES;JET;10.42;8
0012406606316;Joinville;SC;JET;8.97;2
0012406768801;Belo Horizonte;MG;JET;10.16;4
0012406429029;Goiânia;GO;JET;10.52;6
0012406605199;Socorro;SP;JET;10.52;6
0012406191023;Cabo de Santo Agostinho;PE;JET;15.06;10
0012406838433;Erechim;RS;RSU;10.06;5
0012406069148;Canela;RS;RSU;13.95;5
0012406100021;Teresina;PI;JET;14.37;10
0012406594789;Breves;PA;JET;18.21;17
0012406219082;Trajano de Moraes;RJ;JET;17.14;7
0012406419959;Brasília;DF;JET;10.13;5
0012406259270;Fazenda Rio Grande;PR;RSU;9.99;5
0012406839063;Florianópolis;SC;JET;9.24;2
0012406566497;Recife;PE;JET;13.08;7
0012406567835;São Paulo;SP;JET;11.76;3
0012406642179;Ji-Paraná;RO;JET;20.66;18
0012406332083;Salvador;BA;JET;11.8;7
0012406401811;Guarulhos;SP;JET;11.32;3
0012406575213;Jundiaí;SP;JET;10.47;5
0012406516530;Betim;MG;JET;11.19;5
0012406722578;Gramado;RS;RSU;10.36;5
0012406244398;Lages;SC;RSU;10.79;5
0012406353783;São Paulo;SP;JET;9.94;3
0012406257821;Fortaleza;CE;JET;13.28;9
0012406089957;Ponta Grossa;PR;JET;9.63;5
0012406666594;Rio Verde;GO;JET;11.31;18
0012406431273;Mariana;MG;JET;16.15;8
0012406639767;Ribeirão Preto;SP;JET;10.1;4
0012406718721;Vila Velha;ES;JET;9.17;6
0012406622258;Serra Negra;SP;JET;10.24;6
0012406050517;São Paulo;SP;JET;9.84;3
0012406232862;Joinville;SC;JET;8.97;2
0012406743445;Brasília;DF;JET;15.75;5
0012406786459;Mairiporã;SP;JET;10.22;5
0012406056596;Jaboatão dos Guararapes;PE;JET;13.76;8
0012406486353;Jundiaí;SP;JET;10.02;5
0012406595258;Rio de Janeiro;RJ;JET;10.76;4
0012406599857;São Paulo;SP;JET;9.84;3
0012406304021;Palotina;PR;RSU;10.06;5
0012406349228;Maringá;PR;RSU;10.66;5
0012406722831;São Paulo;SP;JET;9.84;3
0012406475965;Assis;SP;JET;10.22;6
0012406146169;Camaçari;BA;JET;18.65;8
0012406061696;Brasília;DF;JET;11.46;5
0012406691510;Apucarana;PR;RSU;10.46;5
0012406886716;São Paulo;SP;JET;15.15;3
0012406751361;Gaspar;SC;JET;10.34;3
0012406220282;Cuiabá;MT;JET;10.45;8
0012406904635;São José;SC;RSU;12.68;4
0012406513898;São Bernardo do Campo;SP;JET;9.23;3
0012406694717;Limeira;SP;JET;9.63;5
0012406159233;Paraopeba;MG;JET;10.57;8
0012406385753;Mauá;SP;JET;14.76;3
0012406263482;Paulista;PE;JET;14.1;9
0012406637643;Indaiatuba;SP;JET;9.93;5
0012406857378;Silva Jardim;RJ;JET;12.38;8
0012406365090;Iconha;ES;JET;10.6;9
0012406319092;Cotia;SP;JET;9.63;4
0012406868836;Pinheiros;ES;JET;11.56;9
0012406224210;Rio de Janeiro;RJ;JET;9.24;4
0012406880765;Ribeira do Pombal;BA;JET;13.9;9
0012406176992;Barra Mansa;RJ;JET;9.91;6
0012406982510;Belo Horizonte;MG;JET;11.83;5
0012406727947;Afonso Cláudio;ES;JET;10.73;9
0012406834098;Capim Grosso;BA;JET;15.15;10
0012406826263;Belo Horizonte;MG;JET;9.1;5
0012406015190;Porto Alegre;RS;RSU;9.5;4
0012406779722;Palhoça;SC;JET;10.72;2
0012406100271;Belo Horizonte;MG;JET;9.1;5
0012406059286;Luziânia;GO;JET;14.63;7
0012406864786;São Bernardo do Campo;SP;JET;9.41;3
0012406439960;São Pedro da Aldeia;RJ;JET;11.77;7
0012406976921;São Paulo;SP;JET;11.75;3
0012406397715;Ribeirão do Sul;SP;JET;10.86;7
0012406850928;São Francisco de Itabapoana;RJ;JET;12.38;7
0012406278541;Jandaia do Sul;PR;RSU;9.96;5
0012406707466;Belo Horizonte;MG;JET;10.16;4
0012406930239;Amparo;SP;JET;11.71;5
0012406582140;Duque de Caxias;RJ;JET;11.89;6
0012406049678;Campo Grande;MS;JET;11.87;10
0012406350446;Joaquim Távora;PR;RSU;10.5;5
0012406686656;Paulista;PE;JET;14.6;9
0012406066060;Juiz de Fora;MG;JET;10.97;6
0012406314289;Rio de Janeiro;RJ;JET;13.3;5
0012406911640;Teófilo Otoni;MG;JET;14.16;7
0012406262167;Belo Horizonte;MG;JET;10.73;5
0012406159972;Ribeirão Pires;SP;JET;13.67;5
0012406675465;Montes Claros;MG;JET;13.52;7
0012406716914;Campinas;SP;JET;11.78;3
0012406170524;Canoinhas;SC;RSU;11.04;5
0012406892887;Curitiba;PR;JET;9.08;3
0012406420143;Jaguaruna;SC;RSU;10.83;5
0012406126982;Ubatuba;SP;JET;10.52;6
0012406686483;Ribeirão Pires;SP;JET;12.52;5
0012406104313;Governador Valadares;MG;JET;10.69;6
